IDFrom	IDTo	Weight	Time
1372	1444	1	1461567829
1372	1182	1	1461567829
1372	1845	1	1461567829
2004	1154	1	1461660998
2004	217	1	1461660998
2004	844	1	1461660998
1554	1280	1	1463035167
1554	1753	1	1463035167
1554	329	1	1463035167
1554	1993	1	1463035167
1554	476	1	1463035167
1554	1773	1	1463035167
1195	453	1	1462821618
1195	359	1	1462821618
885	1380	1	1462525313
885	1958	1	1462525313
885	1309	1	1462525313
885	1162	1	1462525313
885	246	1	1462525313
1629	1629	1	1463672471
5	1162	1	1461751365
1162	1026	1	1462877169
885	449	1	1463736832
885	1162	1	1463736832
885	1380	1	1463736832
1673	203	1	1463648804
1673	1554	1	1463648804
1673	1880	1	1463648804
1673	329	1	1463648804
1673	1993	1	1463648804
1673	1773	1	1463648804
1290	453	1	1463400426
693	1554	1	1461562278
1845	1123	1	1462960354
1845	1580	1	1462960354
1845	434	1	1462960354
1845	1880	1	1462960354
1845	1244	1	1462960354
1845	907	1	1462960354
1845	715	1	1462960354
1845	1138	1	1462960354
1845	1002	1	1462960354
1845	1281	1	1462960354
1845	453	1	1462960354
1845	919	1	1462960354
1845	870	1	1462960354
1845	385	1	1462960354
1845	668	1	1462960354
1845	1590	1	1462960354
1845	1261	1	1462960354
1845	1217	1	1462960354
1845	1673	1	1462960354
1845	968	1	1462960354
1845	559	1	1462960354
1845	1968	1	1462960354
1845	1326	1	1462960354
1845	1969	1	1462960354
1845	457	1	1462960354
1845	155	1	1462960354
1845	412	1	1462960354
1845	1821	1	1462960354
1845	557	1	1462960354
1845	1674	1	1462960354
1845	575	1	1462960354
1845	1851	1	1462960354
1845	24	1	1462960354
1845	1838	1	1462960354
1845	830	1	1462960354
1845	872	1	1462960354
1845	1444	1	1462960354
1673	1280	1	1463404072
453	1623	1	1463719061
808	1162	1	1463545924
223	1162	1	1461633831
740	740	1	1463997502
1280	453	1	1462537683
1	453	1	1464077701
1280	1789	1	1463405046
872	453	1	1462207403
872	453	1	1463387564
1162	1524	1	1462196753
228	1162	1	1463113933
631	453	1	1462809460
1818	453	1	1462078911
453	872	1	1462207366
1629	1629	1	1461671513
499	1162	1	1464015949
1040	80	1	1464091419
1040	1198	1	1464091419
1040	1448	1	1464091419
1040	430	1	1464091419
1040	1380	1	1464091419
1040	1162	1	1464091419
1040	1987	1	1464091419
631	453	1	1461723448
885	449	1	1462793506
885	1162	1	1462793506
885	1380	1	1462793506
129	1162	1	1461698083
453	495	1	1462802322
453	2033	1	1463540744
453	1887	1	1463563331
217	1154	1	1461581652
217	844	1	1461581652
453	56	1	1461652539
1162	1753	1	1463480870
2033	1961	1	1463133176
808	1162	1	1463373118
178	453	1	1462392885
1040	430	1	1462516079
1040	1162	1	1462516079
1040	1380	1	1462516079
217	1154	1	1463377199
217	844	1	1463377199
1845	1123	1	1462377512
1845	1580	1	1462377512
1845	203	1	1462377512
1845	1514	1	1462377512
1845	1880	1	1462377512
1845	1835	1	1462377512
1845	870	1	1462377512
1845	1884	1	1462377512
1845	1002	1	1462377512
1845	453	1	1462377512
1845	465	1	1462377512
1845	1590	1	1462377512
1845	1261	1	1462377512
1845	540	1	1462377512
1845	1414	1	1462377512
1845	1326	1	1462377512
1845	1969	1	1462377512
1845	419	1	1462377512
1845	412	1	1462377512
1845	1055	1	1462377512
1845	1773	1	1462377512
1845	512	1	1462377512
1845	1797	1	1462377512
1629	1629	1	1462796856
512	512	1	1461640524
1805	1162	1	1463457813
584	453	1	1462198486
1514	453	1	1461569888
453	1280	1	1463482298
1162	810	1	1462864416
1880	31	1	1463462843
996	872	1	1461741197
996	579	1	1461741197
1040	80	1	1462277958
1040	1448	1	1462277958
1040	1198	1	1462277958
1040	1309	1	1462277958
1040	1380	1	1462277958
1040	1162	1	1462277958
1040	1987	1	1462277958
1948	1154	1	1462196904
1845	434	1	1463987855
1845	981	1	1463987855
1845	1580	1	1463987855
1845	1372	1	1463987855
1845	1261	1	1463987855
1845	1880	1	1463987855
1845	670	1	1463987855
1845	1230	1	1463987855
1845	1862	1	1463987855
1845	453	1	1463987855
1845	1022	1	1463987855
1845	383	1	1463987855
1845	1590	1	1463987855
1845	1797	1	1463987855
1845	512	1	1463987855
1845	557	1	1463987855
1845	1673	1	1463987855
1845	799	1	1463987855
1845	559	1	1463987855
1845	629	1	1463987855
1845	155	1	1463987855
1845	986	1	1463987855
1845	1434	1	1463987855
1845	1280	1	1463987855
1845	1244	1	1463987855
1845	1406	1	1463987855
1845	1076	1	1463987855
1845	479	1	1463987855
1845	1678	1	1463987855
1249	1162	1	1462767426
946	1154	1	1463144289
946	844	1	1463144289
946	2004	1	1463144289
1948	1154	1	1461739753
1040	430	1	1462456517
1040	1162	1	1462456517
1040	1380	1	1462456517
1162	279	1	1463990171
693	476	1	1461559296
1098	1162	1	1463105102
2033	1961	1	1463139338
1673	453	1	1461664301
397	453	1	1463050113
693	1633	1	1464001115
693	2033	1	1464001115
693	453	1	1464001115
693	715	1	1464001115
693	278	1	1464001115
1162	693	1	1462285407
1278	1162	1	1463640475
731	1061	1	1463726577
731	410	1	1463726577
731	453	1	1463726577
731	329	1	1463726577
731	1912	1	1463726577
731	1993	1	1463726577
731	1773	1	1463726577
1162	359	1	1455023387
763	453	1	1461678699
453	179	1	1463420531
1673	1962	1	1463033258
1673	453	1	1461839772
872	453	1	1463468089
5	1162	1	1461665000
1162	1579	1	1461768242
704	557	1	1463571015
704	1590	1	1463571015
2033	453	1	1463540804
693	453	1	1462343939
1622	1162	1	1463515198
1311	1162	1	1462867534
1673	1384	1	1463563998
1162	898	1	1462783379
1040	80	1	1463741150
1040	1198	1	1463741150
1040	1448	1	1463741150
1040	430	1	1463741150
1040	1380	1	1463741150
1040	1162	1	1463741150
1040	1987	1	1463741150
1162	1447	1	1463752707
844	1154	1	1463129517
453	1290	1	1462537985
359	453	1	1463485517
359	1309	1	1463485517
1040	80	1	1462055112
1040	1448	1	1462055112
1040	1198	1	1462055112
1040	1309	1	1462055112
1040	1380	1	1462055112
1040	1162	1	1462055112
1040	1987	1	1462055112
1280	453	1	1463458187
1629	1629	1	1462548175
1162	1280	1	1462545494
1622	1162	1	1463561583
1622	1380	1	1463561583
1673	56	1	1461562755
1040	80	1	1463761744
1040	1198	1	1463761744
1040	1987	1	1463761744
1040	1380	1	1463761744
1040	1162	1	1463761744
1040	1448	1	1463761744
1629	1629	1	1461684611
293	453	1	1462948316
293	1673	1	1462948316
293	1818	1	1462948316
293	715	1	1462948316
1797	1591	1	1462360816
1797	31	1	1462360816
453	1673	1	1463110686
453	715	1	1463110686
693	453	1	1462347949
1673	453	1	1462178688
43	567	1	1462521828
223	1162	1	1463712770
453	330	1	1464008106
137	1162	1	1462167090
453	329	1	1462981803
1912	1912	1	1463829353
1880	1281	1	1462892503
1880	412	1	1462892503
1880	257	1	1462892503
453	693	1	1463901519
1622	80	1	1463564519
1622	1162	1	1463564519
781	1162	1	1463061730
1673	453	1	1461758840
885	449	1	1462975516
885	1162	1	1462975516
885	1380	1	1462975516
453	1673	1	1463142963
453	1290	1	1463142963
1040	1987	1	1463573385
1040	1598	1	1463573385
1040	1162	1	1463573385
1040	1380	1	1463573385
1040	80	1	1462291150
1040	1448	1	1462291150
1040	1198	1	1462291150
1040	1309	1	1462291150
1040	1380	1	1462291150
1040	1162	1	1462291150
1040	1987	1	1462291150
129	1162	1	1462540073
5	1162	1	1463392986
844	1477	1	1463059885
844	593	1	1463059885
1629	1629	1	1462300224
767	1162	1	1461728383
1162	1785	1	1462199343
872	453	1	1462431958
885	1598	1	1463652458
885	1912	1	1463652458
885	1309	1	1463652458
885	1162	1	1463652458
885	1380	1	1463652458
1629	1629	1	1464101650
1	453	1	1461669150
715	453	1	1462787923
223	1162	1	1461690311
453	1818	1	1461586932
1162	1524	1	1463064738
1162	1108	1	1434452091
217	1154	1	1461904605
217	844	1	1461904605
2004	1154	1	1461828322
2004	217	1	1461828322
2004	1948	1	1461828322
465	1797	1	1463503978
1629	1629	1	1461940556
353	453	1	1462367447
1162	693	1	1461587656
1042	1162	1	1461967453
872	453	1	1462880214
499	1162	1	1462719931
1040	1882	1	1464030121
1040	1958	1	1464030121
1040	1162	1	1464030121
1040	1380	1	1464030121
359	453	1	1462365836
1673	453	1	1462367916
453	1673	1	1463116558
453	631	1	1461677723
1622	1162	1	1462854307
353	453	1	1462199146
1818	453	1	1464008942
1526	1154	1	1463120557
1526	946	1	1463120557
1526	844	1	1463120557
1526	2004	1	1463120557
1160	1162	1	1463010229
1900	844	1	1464098150
453	1753	1	1463746977
1845	1123	1	1463034959
1845	981	1	1463034959
1845	1580	1	1463034959
1845	434	1	1463034959
1845	1880	1	1463034959
1845	117	1	1463034959
1845	1385	1	1463034959
1845	1993	1	1463034959
1845	1138	1	1463034959
1845	1002	1	1463034959
1845	1022	1	1463034959
1845	919	1	1463034959
1845	870	1	1463034959
1845	2012	1	1463034959
1845	1590	1	1463034959
1845	1261	1	1463034959
1845	1217	1	1463034959
1845	1673	1	1463034959
1845	968	1	1463034959
1845	419	1	1463034959
1845	1968	1	1463034959
1845	1326	1	1463034959
1845	1969	1	1463034959
1845	457	1	1463034959
1845	155	1	1463034959
1845	412	1	1463034959
1845	557	1	1463034959
1845	559	1	1463034959
1845	1280	1	1463034959
1845	715	1	1463034959
1845	893	1	1463034959
1845	575	1	1463034959
1845	1851	1	1463034959
1845	1838	1	1463034959
1845	11	1	1463034959
1845	830	1	1463034959
1845	872	1	1463034959
1845	1444	1	1463034959
1673	1514	1	1464073055
1673	453	1	1464073055
1673	693	1	1464073055
453	1673	1	1463116691
453	1554	1	1463116691
1622	1162	1	1463379627
5	1162	1	1461839257
631	1887	1	1463398310
453	1280	1	1464081215
1845	1123	1	1463638253
1845	1580	1	1463638253
1845	434	1	1463638253
1845	1880	1	1463638253
1845	1244	1	1463638253
1845	907	1	1463638253
1845	715	1	1463638253
1845	1138	1	1463638253
1845	1002	1	1463638253
1845	1281	1	1463638253
1845	453	1	1463638253
1845	919	1	1463638253
1845	870	1	1463638253
1845	385	1	1463638253
1845	668	1	1463638253
1845	1590	1	1463638253
1845	1261	1	1463638253
1845	1217	1	1463638253
1845	1673	1	1463638253
1845	968	1	1463638253
1845	559	1	1463638253
1845	799	1	1463638253
1845	1968	1	1463638253
1845	1326	1	1463638253
1845	1969	1	1463638253
1845	457	1	1463638253
1845	155	1	1463638253
1845	412	1	1463638253
1845	1821	1	1463638253
1845	557	1	1463638253
1845	1674	1	1463638253
1845	575	1	1463638253
1845	1851	1	1463638253
1845	24	1	1463638253
1845	1838	1	1463638253
1845	830	1	1463638253
1845	872	1	1463638253
1845	1444	1	1463638253
263	1162	1	1463724188
885	1380	1	1463065669
885	1706	1	1463065669
885	1309	1	1463065669
885	1162	1	1463065669
885	1699	1	1463065669
453	1962	1	1462364980
905	898	1	1461613703
1040	80	1	1462280845
1040	1448	1	1462280845
1040	1198	1	1462280845
1040	1309	1	1462280845
1040	1380	1	1462280845
1040	1162	1	1462280845
1040	1987	1	1462280845
1162	1195	1	1462216218
898	1673	1	1463568459
898	453	1	1463568459
898	733	1	1463568459
898	715	1	1463568459
898	1912	1	1463568459
885	1309	1	1461742699
885	1912	1	1461742699
885	386	1	1461742699
885	1380	1	1461742699
885	1162	1	1461742699
885	246	1	1461742699
1587	1162	1	1461819745
1	453	1	1461757313
1162	974	1	1463646919
1852	453	1	1461784859
898	453	1	1462516031
898	1290	1	1462516031
885	449	1	1464080893
885	1162	1	1464080893
885	1380	1	1464080893
693	205	1	1462256811
693	453	1	1462256811
223	1162	1	1461686696
292	453	1	1463659711
1162	1025	1	1462974471
1836	1818	1	1462292039
359	453	1	1462461286
1249	1162	1	1461904223
905	453	1	1462377619
1590	453	1	1462974310
1280	1425	1	1463573401
1280	1195	1	1463573401
1623	453	1	1463724679
946	1526	1	1463788567
1540	1773	1	1463380862
1540	1993	1	1463380862
1540	329	1	1463380862
1540	203	1	1463380862
1540	1554	1	1463380862
949	1162	1	1461649794
1249	1162	1	1461553517
1554	453	1	1461646450
1162	704	1	1463992229
885	1598	1	1463578510
885	1912	1	1463578510
885	1309	1	1463578510
885	1162	1	1463578510
885	1380	1	1463578510
844	1154	1	1464070392
844	1900	1	1464070392
453	872	1	1462365014
293	715	1	1461702734
898	453	1	1462365697
885	449	1	1462806438
885	1162	1	1462806438
885	1380	1	1462806438
1290	453	1	1461828266
453	56	1	1462860636
693	453	1	1462333766
1773	1361	1	1463159022
1773	801	1	1463159022
1123	203	1	1462419893
1123	453	1	1462419893
1123	465	1	1462419893
1123	1775	1	1462419893
1123	1590	1	1462419893
1123	1797	1	1462419893
453	997	1	1461905861
1	453	1	1462192530
1219	1162	1	1462972439
898	453	1	1463593121
1673	453	1	1462344129
1695	453	1	1464009007
453	548	1	1462375850
1622	1162	1	1461766583
1622	573	1	1461766583
178	453	1	1463150758
412	1469	1	1462589842
155	453	1	1464100310
1725	1162	1	1463592786
179	453	1	1462465841
885	449	1	1461833349
885	1162	1	1461833349
885	1380	1	1461833349
453	898	1	1462351835
2033	1961	1	1463390942
885	449	1	1462330654
885	1162	1	1462330654
885	1380	1	1462330654
293	715	1	1461590160
1673	453	1	1463557895
1673	1887	1	1463557895
946	1154	1	1463413935
946	217	1	1463413935
946	844	1	1463413935
1162	1530	1	1461930921
137	1162	1	1463133665
693	1554	1	1461561414
1162	1673	1	1463992358
1162	1524	1	1462197754
1629	1629	1	1463522593
459	1162	1	1463639251
1162	1673	1	1462354876
1845	1123	1	1462214987
1845	1580	1	1462214987
1845	203	1	1462214987
1845	1514	1	1462214987
1845	1880	1	1462214987
1845	1835	1	1462214987
1845	465	1	1462214987
1845	1884	1	1462214987
1845	1002	1	1462214987
1845	453	1	1462214987
1845	1993	1	1462214987
1845	1590	1	1462214987
1845	1261	1	1462214987
1845	540	1	1462214987
1845	1673	1	1462214987
1845	1797	1	1462214987
1845	1969	1	1462214987
1845	419	1	1462214987
1845	412	1	1462214987
1845	1055	1	1462214987
1845	1773	1	1462214987
1845	479	1	1462214987
1162	1280	1	1463137329
412	1002	1	1461646541
1219	1162	1	1462972644
872	453	1	1462334870
1880	946	1	1461580776
1880	844	1	1461580776
1880	1261	1	1461580776
1880	2004	1	1461580776
1040	80	1	1462203428
1040	1448	1	1462203428
1040	1198	1	1462203428
1040	1380	1	1462203428
1040	1162	1	1462203428
1040	1987	1	1462203428
1629	1629	1	1461877168
1290	453	1	1461672287
946	1154	1	1464116830
946	844	1	1464116830
946	2004	1	1464116830
1773	453	1	1462428009
1773	329	1	1462428009
1162	898	1	1463736721
631	453	1	1461894595
453	1545	1	1462777389
363	1162	1	1463904037
715	453	1	1463459712
808	1162	1	1462163578
931	1673	1	1463558060
931	1162	1	1463558060
931	1290	1	1463558060
1042	453	1	1461960929
1622	715	1	1463564707
1622	1162	1	1463564707
1629	1629	1	1461789101
1673	453	1	1462430472
412	1469	1	1462887455
1673	453	1	1461836279
1162	872	1	1462265657
1845	1123	1	1461766089
1845	1580	1	1461766089
1845	203	1	1461766089
1845	1514	1	1461766089
1845	1880	1	1461766089
1845	1835	1	1461766089
1845	465	1	1461766089
1845	1884	1	1461766089
1845	1002	1	1461766089
1845	453	1	1461766089
1845	1993	1	1461766089
1845	1590	1	1461766089
1845	1261	1	1461766089
1845	540	1	1461766089
1845	1673	1	1461766089
1845	1797	1	1461766089
1845	1969	1	1461766089
1845	419	1	1461766089
1845	412	1	1461766089
1845	1055	1	1461766089
1845	1773	1	1461766089
1845	479	1	1461766089
1040	1882	1	1463689519
1040	1958	1	1463689519
1040	1162	1	1463689519
1040	1380	1	1463689519
1162	1695	1	1462781452
223	1162	1	1462757150
875	1673	1	1461746127
359	704	1	1463526573
1622	1162	1	1462336327
1622	573	1	1462336327
693	1835	1	1461906417
476	1773	1	1463034758
476	1753	1	1463034758
476	329	1	1463034758
476	1993	1	1463034758
476	1554	1	1463034758
1249	1162	1	1461642233
1629	1629	1	1463509555
5	1162	1	1463738570
453	1673	1	1463027819
453	1673	1	1462437663
2004	1154	1	1464088087
2004	844	1	1464088087
1387	1162	1	1462344976
1280	453	1	1463304143
1001	453	1	1463495494
1290	56	1	1462877643
1629	1629	1	1461953581
898	453	1	1462275509
1545	453	1	1462777419
359	1162	1	1463617430
872	453	1	1462351144
1290	453	1	1462363202
1195	453	1	1462390029
1195	1887	1	1462390029
329	1880	1	1462196348
2004	1154	1	1463047834
2004	1526	1	1463047834
2004	844	1	1463047834
1629	1629	1	1461758515
1673	1816	1	1463132300
1673	1887	1	1463132300
704	1773	1	1461757216
1162	1409	1	1462797199
1040	1198	1	1462477032
1040	1448	1	1462477032
1040	80	1	1462477032
1040	1162	1	1462477032
1040	1380	1	1462477032
715	453	1	1462511373
1835	693	1	1461936504
808	1162	1	1463632448
223	1162	1	1463512322
266	266	1	1461694025
1845	1880	1	1462361231
453	1673	1	1462974019
453	1590	1	1462974019
1280	453	1	1462944862
1797	463	1	1461649803
1797	203	1	1461649803
1797	1554	1	1461649803
1311	1162	1	1463553276
1629	1629	1	1463148180
1162	1633	1	1430729537
1162	468	1	1443785552
453	179	1	1462466005
1280	872	1	1463141248
1818	453	1	1464000936
767	1162	1	1464061785
1530	453	1	1461831996
885	1598	1	1463586923
885	1912	1	1463586923
885	1309	1	1463586923
885	1162	1	1463586923
885	1380	1	1463586923
185	1162	1	1463124614
740	740	1	1463565284
1948	1154	1	1462432303
1948	217	1	1462432303
1948	2004	1	1462432303
266	266	1	1461690150
453	56	1	1462523776
453	941	1	1462854403
453	1886	1	1462854403
931	1673	1	1463558512
155	453	1	1463582838
704	453	1	1463074164
1455	1162	1	1463394718
2033	453	1	1462286742
660	801	1	1462528934
1580	453	1	1461675951
693	453	1	1463375848
715	931	1	1463976412
885	1912	1	1463508580
885	1309	1	1463508580
885	1380	1	1463508580
885	1598	1	1463508580
885	1162	1	1463508580
885	246	1	1463508580
1673	453	1	1463143490
1673	453	1	1463321453
704	453	1	1462248455
844	1154	1	1462598105
844	1002	1	1462598105
1162	249	1	1462783219
1280	453	1	1463401539
1818	1836	1	1462282100
453	941	1	1463912863
885	449	1	1462060212
885	1162	1	1462060212
885	1380	1	1462060212
1	453	1	1463136801
1249	1162	1	1463633817
1673	453	1	1463111296
1280	872	1	1463140783
1284	453	1	1463143749
1280	453	1	1463482456
1818	453	1	1462268649
1818	1673	1	1462268649
844	1154	1	1462450737
844	1002	1	1462450737
872	453	1	1463486472
1887	1673	1	1463187869
1280	1902	1	1462947466
1162	898	1	1462286533
1001	453	1	1462377815
808	1162	1	1461904392
217	1154	1	1461647453
217	844	1	1461647453
715	822	1	1461588241
1162	102	1	1455030669
1845	1123	1	1463504959
1845	512	1	1463504959
1845	1580	1	1463504959
1845	203	1	1463504959
1845	1514	1	1463504959
1845	1326	1	1463504959
1845	1835	1	1463504959
1845	465	1	1463504959
1845	1838	1	1463504959
1845	1002	1	1463504959
1845	453	1	1463504959
1845	1993	1	1463504959
1845	1590	1	1463504959
1845	1261	1	1463504959
1845	540	1	1463504959
1845	1673	1	1463504959
1845	799	1	1463504959
1845	1880	1	1463504959
1845	1797	1	1463504959
1845	1969	1	1463504959
1845	1083	1	1463504959
1845	419	1	1463504959
1845	412	1	1463504959
1845	1055	1	1463504959
1845	1430	1	1463504959
1845	1773	1	1463504959
1845	1838	1	1463504959
1845	1076	1	1463504959
1845	1444	1	1463504959
1845	479	1	1463504959
1845	1678	1	1463504959
1673	56	1	1463373760
1162	1562	1	1425566221
1162	1673	1	1462354512
1488	453	1	1462350812
1162	1280	1	1463466031
1162	1984	1	1463466031
1366	704	1	1464007712
1366	453	1	1464007712
2033	453	1	1461905816
2033	155	1	1461819912
2033	56	1	1461819912
137	1162	1	1461566777
1613	1343	1	1463742319
740	740	1	1462182004
2033	453	1	1461435990
990	1162	1	1462878568
499	1162	1	1462633533
1629	1629	1	1463661088
1040	80	1	1463741506
1040	1198	1	1463741506
1040	1448	1	1463741506
1040	430	1	1463741506
1040	1380	1	1463741506
1040	1162	1	1463741506
1040	1987	1	1463741506
1162	1265	1	1443781561
1160	1162	1	1462134055
329	453	1	1463473629
1366	1873	1	1464031254
1162	941	1	1462524393
1331	1591	1	1464019221
1331	900	1	1464019221
1331	1073	1	1464019221
1331	358	1	1464019221
1331	573	1	1464019221
1331	245	1	1464019221
1331	1161	1	1464019221
1331	453	1	1464019221
1331	410	1	1464019221
1	453	1	1463655087
844	1154	1	1461841121
767	1162	1	1463457818
453	872	1	1462339261
1249	1162	1	1462933805
1763	1162	1	1462948747
129	1162	1	1461675599
278	453	1	1463730793
1622	1162	1	1463564661
1372	1372	1	1463539554
872	453	1	1462989149
2004	1154	1	1462289061
2004	217	1	1462289061
2004	1948	1	1462289061
1622	1162	1	1463031443
1673	453	1	1463116528
1673	715	1	1463116528
1605	453	1	1463658114
359	453	1	1462801063
931	715	1	1463987228
885	1380	1	1462880046
885	1778	1	1462880046
885	1309	1	1462880046
885	1162	1	1462880046
885	548	1	1462880046
1805	1162	1	1461643615
453	292	1	1463634613
704	453	1	1463399289
1845	1123	1	1463638481
1845	981	1	1463638481
1845	1580	1	1463638481
1845	434	1	1463638481
1845	1880	1	1463638481
1845	117	1	1463638481
1845	1385	1	1463638481
1845	1993	1	1463638481
1845	1138	1	1463638481
1845	1002	1	1463638481
1845	1022	1	1463638481
1845	919	1	1463638481
1845	870	1	1463638481
1845	2012	1	1463638481
1845	1590	1	1463638481
1845	1261	1	1463638481
1845	1217	1	1463638481
1845	1673	1	1463638481
1845	968	1	1463638481
